,id,threadId,published_at,author_name,text,likeCount,is_reply,cleaned,video_id,video_published_at
1505,UgyXzL7mEO9nsMsf1NV4AaABAg,UgyXzL7mEO9nsMsf1NV4AaABAg,2019-09-10T17:48:06Z,Super Bird,"I know, Obama is so annoying...",0.0,1.0,,cVkAsPizAbU,
1506,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2019-09-09T23:39:41Z,Francisco Montufar,"The media is evil, causing big damage to our country",447.0,0.0,,cVkAsPizAbU,
1507,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2021-01-15T23:42:27Z,Steven Carpenter,Books are the worst!,0.0,1.0,,cVkAsPizAbU,
1508,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-10-05T06:18:37Z,John Smith,"SO this video, which at the end says ""journal"" >>> journalist, is media, is then in turn evil?  the media is a report of journalists. DO you mean certain media is evil? Like oh IDK... maybe even this video?",0.0,1.0,,cVkAsPizAbU,
1509,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-10-05T04:33:55Z,Jay Wogan,"@Humble Opinion You are forgetting the crucial element. Being that its the right who always had the racist element. If the communists were unhappy with the way things were they went after the capitalists, but when the nazis were unhappy with the way things were they went after the Jews. And they left big capitalists in their place. What kind of left is this???",0.0,1.0,,cVkAsPizAbU,
1510,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-10-05T04:26:58Z,Jay Wogan,@Ed Courtney You guys really lost your bearings. In which world is MSNBC and CNN are left? They are LIBERALS. And in which world are liberals the left?? Obama Clinton .. etc they are all liberals. They are the ones who allowed capitalism to fuck things up so badly in USA. The real left always hated liberals for liberalisation of the markets.,0.0,1.0,,cVkAsPizAbU,
1511,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-03-31T02:48:22Z,Jerry Moore,@bcstractor I take it you walk or ride a bicycle everywhere. Light your house with candles and heat it with your breath. You do have a lot of hot air.,1.0,1.0,,cVkAsPizAbU,
1512,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-03-28T17:41:52Z,Jerry Moore,And the whole world.,1.0,1.0,,cVkAsPizAbU,
1513,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-03-08T21:09:11Z,George Cy,Francisco Montufar .. the same for the rest of the world...,1.0,1.0,,cVkAsPizAbU,
1514,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-03-04T00:20:21Z,Humble Opinion,"Hitler infiltrated and subverted the Weimar Republic with ""Revolutionary socialism""

Aka economic warfare, political jihad, Trojan horse, hijacking a nation followed by enslavement and genocide.

That's the radical  femiNazi Left",1.0,1.0,,cVkAsPizAbU,
1515,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-02-17T19:18:26Z,Ed Courtney,"CNN and MSNBC are there to manipulate the left, FOX is there to manipulate the right. Evil system.",2.0,1.0,,cVkAsPizAbU,
1516,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-02-14T17:00:56Z,Marcus Lang,what country?,1.0,1.0,,cVkAsPizAbU,
1517,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2020-01-12T02:25:20Z,James Nava,The news media - the dems and the education system is the enemy of the people. I hate what schools are teaching our kids - its wrong!,2.0,1.0,,cVkAsPizAbU,
1518,UgyKEzhfeBgI4uN6bMN4AaABAg,UgyKEzhfeBgI4uN6bMN4AaABAg,2019-09-26T08:01:35Z,Kent Christiansen,Not to mention the fear inflicted on th physicies of young kids that will believe this the sky is falling chicken little crap. fortunately my kids 18 and 20 are sensibly enough to weigh the facts before douning black hoodies and  neckerchief over thair faces. In other words my boys get it and believe in the rule of law.,4.0,1.0,,cVkAsPizAbU,
1519,UgyMsKBdxM30CbvO6uN4AaABAg,UgyMsKBdxM30CbvO6uN4AaABAg,2019-09-09T21:05:11Z,Clay Jones,Trump called it for what it is... a bunch of bogus b.s. .,2.0,0.0,,cVkAsPizAbU,
1520,Ugyj9VP4o9uDJWuIiDV4AaABAg,Ugyj9VP4o9uDJWuIiDV4AaABAg,2019-09-09T20:34:22Z,G Garcia,Thank you President Trump!,2.0,0.0,,cVkAsPizAbU,
1521,Ugy0f2wlO7nP04OFuVR4AaABAg,Ugy0f2wlO7nP04OFuVR4AaABAg,2019-09-09T20:16:20Z,Western Slav,global warming is like religion. bullshit,0.0,0.0,,cVkAsPizAbU,
1522,UgxZP7EGghzy2Jh_Wb94AaABAg,UgxZP7EGghzy2Jh_Wb94AaABAg,2019-09-09T20:15:50Z,underdog ishere,How is Europe going to keep there social government going without the money from the states,0.0,0.0,,cVkAsPizAbU,
1523,Ugzs97BtdR3anpj3ADJ4AaABAg,Ugzs97BtdR3anpj3ADJ4AaABAg,2019-09-09T20:13:38Z,Western Slav,who ever does business with france is going to end up like france . shit hole.,0.0,0.0,,cVkAsPizAbU,
1524,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2019-09-09T20:05:08Z,Shlomo Cohen,Obama was the biggest fraud of the century.,888.0,0.0,,cVkAsPizAbU,
1525,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-04-24T03:22:02Z,Dr B,@grover syck What bubble you have been in? These are well known facts. Obama won the Nobel Peace Price in 2009.  https://www.nobelprize.org/prizes/peace/2009/press-release/  He entered in more wars than he received the country in. https://www.latimes.com/projects/la-na-pol-obama-at-war/,0.0,1.0,,cVkAsPizAbU,
1526,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-04-23T17:29:42Z,grover syck,@Dr B What alternate reality did you just arrive form?,0.0,1.0,,cVkAsPizAbU,
1527,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-04-23T17:29:02Z,grover syck,"@coolramone 

No baby Bush doubled the national debt with his buddy buddy approach to the business regulation.  He wrecked the economy and Obama had to clean it up, which is the way it usually goes.  The republicans wreck the economy, and the democrats have to fix it.  Then the republicans lie their way back into power, and it starts over again.


That is what is happening now.  Trump is wrecking the economy, and we will need Biden and the democrats to straighten it out.  And before you say it, the economy was on the brink of a recession before the corona virus pushed it over the edge.",0.0,1.0,,cVkAsPizAbU,
1528,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-04-15T18:14:16Z,Samuel Shin,@Raymond Parsley Smart in what way? Obama never once showed an ounce of being smart without his teleprompter.,0.0,1.0,,cVkAsPizAbU,
1529,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-04-15T16:25:34Z,Samuel Shin,"@Raymond Parsley Liberals soo stupid they actually think humans responsible for global warming. They don't even know what air is made of which is, 78% nitrogen, 21% oxygen, 1% mostly Hydrogen, Argon, Methane, Xenon, with only .05% CO2. To top it off, 99.9999999999% every CO2 of world is produced by bacteria. Every square foot of ocean, lakes, air, ground, etc. is all bacteria. You have a literal almost Earth sized amount of bacteria all breathing out CO2. Why do you put food in freezer? To prevent bacterial growth. When temperature goes up, bacterial growth goes up CO2 goes up. Earth is always in flux of warming and cooling periods. 10k years ago ice age, 20k years ago ice age, etc. between those ice ages are warm periods.",0.0,1.0,,cVkAsPizAbU,
1530,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-03-23T01:50:26Z,Whenpigsfly,Reverend Liberal Avenger .....so are you trying to convince us that Republicans are bad?......We can easily produce a longer list of Democrat wrongdoing.....all we demonstrate is the wickedness of Humankind.....,0.0,1.0,,cVkAsPizAbU,
1531,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-03-04T00:10:40Z,Humble Opinion,"""Fraud"" is putting it lightly. How about extortion and piracy.",0.0,1.0,,cVkAsPizAbU,
1532,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-02-29T21:41:26Z,NELSON X,I think he deliberately tried to destroy America.,0.0,1.0,,cVkAsPizAbU,
1533,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-02-25T14:58:57Z,G Gg,Prince Harming if a part of your reason for voting for someone was because of their skin color you have already lost,0.0,1.0,,cVkAsPizAbU,
1534,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-02-07T12:23:57Z,Ada Camper,@Reverend Liberal Avenger Why are you talking about yourself as a third party. The reverend this. The reverend that.,0.0,1.0,,cVkAsPizAbU,
1535,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-02-06T21:01:16Z,Alvin EW,"Obama spent billions on mitigating climate change. Most of it is untraceable. The rest was spent on wind power which is a total waste of cash. They are too costly to maintain, so if they stop working they are left to disintegrate. Worthless visual pollution.",0.0,1.0,,cVkAsPizAbU,
1536,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-02-05T00:06:26Z,Bob Me,@Reverend Liberal Avenger      Sure looks like Republicans are perverts ?,0.0,1.0,,cVkAsPizAbU,
1537,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-01-30T18:06:31Z,Caucasian Betula,Do you  r e a l l y  believe that what you said is truthful?,0.0,1.0,,cVkAsPizAbU,
1538,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-01-30T17:57:48Z,Caucasian Betula,"Ok....
Where’s your list of Democrats?",0.0,1.0,,cVkAsPizAbU,
1539,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-01-30T10:01:00Z,Adventure and Gaming,"Raymond Parsley 

Voting for someone only because of skin colour is as racist as voting against them for the same reason. Sometimes I wonder if anyone knows what racism means, these days. SMH",0.0,1.0,,cVkAsPizAbU,
1540,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-01-27T16:50:31Z,Mark Rulis,"@Reverend Liberal Avenger So there are no Pedophiles in the DEMOCRAT party
 🤣🤣🤣 please I almost choked on my lunch when I read that!!!  I bet I could research and find just as many DEMOCRATS as you found Republican's... But it's not important... There are bad people in both parties and there are good people in both parties... Get a GRIP!!!
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 TRUMP-2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
              KEEP AMERICA GREAT!!!!",0.0,1.0,,cVkAsPizAbU,
1541,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-01-27T00:49:10Z,Troy Hoff,@Skip 2 My Lou aaand he just couldnt stand hemp and all its properties to be productive in the aftermath,0.0,1.0,,cVkAsPizAbU,
1542,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-01-13T00:02:46Z,Mark Rulis,"@Prince Harming Dude I agree with you that Obama was the worst and shouldn't have given Iran 150 plus BILLION but it was Iran's money that was FROZEN in US bank accounts... It was part of the BULLSHIT treaty John (TRAITOR) Kerry cooked up...
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 TRUMP-2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
              KEEP AMERICA GREAT!!!",0.0,1.0,,cVkAsPizAbU,
1543,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-01-12T23:57:11Z,Mark Rulis,@Skip 2 My Lou No the DEMOCRATS in the House and Senate did!!! For every Tax Dollar that was brought in the DEMOCRATS spent $ 1.39 on BULLSHIT PROGRAMS!!! Do your research!!!,1.0,1.0,,cVkAsPizAbU,
1544,UgwZfIXNgyqLkyohhKd4AaABAg,UgwZfIXNgyqLkyohhKd4AaABAg,2020-01-10T05:48:49Z,Michael Cap,@Reverend Liberal Avenger Democrat - Epstein. Nuff said. Was not suicide.,1.0,1.0,,cVkAsPizAbU,
1545,UgwD-QF4djPDrVrE9-94AaABAg,UgwD-QF4djPDrVrE9-94AaABAg,2019-09-09T20:00:21Z,J Wim,The climate accord was almost as big a fraud as the potus that got America into it.,87.0,0.0,,cVkAsPizAbU,
1546,UgyRoHD06N-auL5RmKF4AaABAg,UgyRoHD06N-auL5RmKF4AaABAg,2019-09-09T19:57:54Z,JP Turvey,China could have submitted a recipe for Peking Duck and Bernie would've praised them for their outstanding contribution to humanity.,409.0,0.0,,cVkAsPizAbU,
